Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/04/08,UTTAR PRADESH,HAMIRPUR,0,415.81,0,19.14075163
2020/04/08,UTTAR PRADESH,PRATAPGARH,0,327.2,0,17.28444938
2020/04/08,UTTAR PRADESH,ETAWAH,0.03,184.51,0.28,15.54359319
2020/04/08,UTTAR PRADESH,MORADABAD,0.01,294.22,0.05,15.82314642
2020/04/08,UTTAR PRADESH,AGRA,0,318.41,0,15.48505446
2020/04/08,UTTAR PRADESH,JAUNPUR,0,279.22,0,13.58412831
2020/04/08,UTTAR PRADESH,KANPUR NAGAR,0,177.55,0,12.0888294
2020/04/08,UTTAR PRADESH,JHANSI,0,510.6,0,19.77377992
2020/04/08,UTTAR PRADESH,SIDDHARTH NAGAR,0,212.72,0,14.7002139
2020/04/08,UTTAR PRADESH,MEERUT,0.01,234.49,0.05,17.48291758
2020/04/08,UTTAR PRADESH,PILIBHIT,0,294.35,0.05,15.98519992
2020/04/08,UTTAR PRADESH,SHAHJAHANPUR,0,351.18,0,14.74683045
2020/04/08,UTTAR PRADESH,KANPUR DEHAT,0.05,235,0.3,14.33659205
2020/04/08,UTTAR PRADESH,FIROZABAD,0,184.48,0,15.02804973
2020/04/08,UTTAR PRADESH,AYODHYA,0.03,228.94,0.15,16.39455636
2020/04/08,UTTAR PRADESH,KUSHINAGAR,0,263.45,0,17.88215668
2020/04/08,UTTAR PRADESH,JALAUN,0,538.23,0,23.0856968
2020/04/08,UTTAR PRADESH,GHAZIABAD,0,159.21,0.02,15.69892415
2020/04/08,UTTAR PRADESH,ETAH,0,217.02,0,16.89256873
2020/04/08,UTTAR PRADESH,BALLIA,0,198.56,0,12.96329432
2020/04/08,UTTAR PRADESH,UNNAO,0,310,0,13.21140031
2020/04/08,UTTAR PRADESH,MAU,0,110.12,0,12.74658204
2020/04/08,UTTAR PRADESH,SITAPUR,0,416.25,0,14.08723942
2020/04/08,UTTAR PRADESH,PRAYAGRAJ,0,467.76,0,17.59689085
2020/04/08,UTTAR PRADESH,BAREILLY,0,323.06,0,16.65706546
2020/04/08,UTTAR PRADESH,SHRAWASTI,0,242.61,0,18.94076048
2020/04/08,UTTAR PRADESH,SULTANPUR,0,441.48,0,19.59717088
2020/04/08,UTTAR PRADESH,GONDA,0,343.96,0.01,16.68455429
2020/04/08,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,139.76,0,19.35705171
2020/04/08,UTTAR PRADESH,KANSIRAM NAGAR,0.01,159.59,0.05,15.86843936
2020/04/08,UTTAR PRADESH,MAHARAJGANJ,0,270.1,0,18.2387578
2020/04/08,UTTAR PRADESH,MAINPURI,0,185.27,0,13.43278556
2020/04/08,UTTAR PRADESH,VARANASI,0,118.87,0,15.05509415
2020/04/08,UTTAR PRADESH,AURAIYA,0.05,141.48,0.34,13.8127678
2020/04/07,UTTAR PRADESH,FARRUKHABAD,0,137.31,0,12.29441644
2020/04/07,UTTAR PRADESH,LUCKNOW,0.15,178.06,0.94,13.73517965
2020/04/07,UTTAR PRADESH,KHERI,0,610.63,0.01,15.47049267
2020/04/07,UTTAR PRADESH,CHANDAULI,0,244.09,0,18.91801476
2020/04/07,UTTAR PRADESH,AMBEDKAR NAGAR,0.01,176.16,0.07,14.91239861
2020/04/07,UTTAR PRADESH,BUDAUN,0.21,439.11,1.98,16.89141575
2020/04/07,UTTAR PRADESH,BALRAMPUR,0.01,266.81,0.07,15.70238756
2020/04/07,UTTAR PRADESH,BASTI,0.1,211.42,0.59,14.36354453
2020/04/07,UTTAR PRADESH,RAMPUR,0,198.23,0,15.0237924
2020/04/07,UTTAR PRADESH,MIRZAPUR,0,443.53,0.06,19.29364913
2020/04/07,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.1,180.7,1,15.50090385
2020/04/07,UTTAR PRADESH,LALITPUR,0,398.53,0,15.49933926
2020/04/07,UTTAR PRADESH,MAHAMAYA NAGAR,0,200.11,0,22.12939735
2020/04/07,UTTAR PRADESH,MATHURA,0,308.5,0,17.98781829
2020/04/07,UTTAR PRADESH,MAHOBA,0,296.81,0,20.28221396
2020/04/07,UTTAR PRADESH,CHITRAKOOT,0,275.85,0,17.56627907
2020/04/07,UTTAR PRADESH,SAHARANPUR,0,358.36,0.01,18.68400745
2020/04/07,UTTAR PRADESH,KANNAUJ,0,135.6,0.03,12.79738712
2020/04/07,UTTAR PRADESH,SANT KABIR NAGAR,0,115.79,0,14.18505365
2020/04/07,UTTAR PRADESH,SONBHADRA,0.65,925.18,3.94,26.78659198
2020/04/07,UTTAR PRADESH,FATEHPUR,0,225.09,0,10.57409865
2020/04/07,UTTAR PRADESH,BARA BANKI,0,280.12,0.02,14.46283719
2020/04/07,UTTAR PRADESH,AZAMGARH,0,284.53,0,13.06498221
2020/04/07,UTTAR PRADESH,BAGHPAT,0.02,146.54,0.11,21.48336191
2020/04/07,UTTAR PRADESH,ALIGARH,0.17,468.99,1.15,24.4807188
2020/04/07,UTTAR PRADESH,HARDOI,0,413.22,0,13.45336841
2020/04/07,UTTAR PRADESH,RAE BARELI,0,350.11,0,14.8627299
2020/04/07,UTTAR PRADESH,GHAZIPUR,0,214.6,0.01,12.44883866
2020/04/07,UTTAR PRADESH,KAUSHAMBI,0,127.14,0,12.29452337
2020/04/07,UTTAR PRADESH,BULANDSHAHR,0.77,476.1,4.99,26.10446335
2020/04/07,UTTAR PRADESH,DEORIA,0,209.45,0,16.07213087
2020/04/07,UTTAR PRADESH,BAHRAICH,0.01,307.38,0.05,13.89191995
2020/04/07,UTTAR PRADESH,GORAKHPUR,0.07,252.53,0.48,14.71612617
2020/04/07,UTTAR PRADESH,BIJNOR,0.03,392.82,0.3,17.70190622
2020/04/07,UTTAR PRADESH,BANDA,0,405.92,0,17.57340307
2020/04/07,UTTAR PRADESH,MUZAFFARNAGAR,0.01,394.43,0.14,18.93165294
2020/04/07,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),0,77.15,0,15.01744914
2020/04/07,UTTAR PRADESH,HAMIRPUR,0,414.75,0,19.09159684
2020/04/07,UTTAR PRADESH,PRATAPGARH,0,320.68,0,16.93972388
2020/04/07,UTTAR PRADESH,ETAWAH,0.03,187.21,0.28,15.77109655
2020/04/07,UTTAR PRADESH,MORADABAD,0.01,303.18,0.08,16.30496043
2020/04/07,UTTAR PRADESH,AGRA,0,326.01,0,15.85435152
2020/04/07,UTTAR PRADESH,JAUNPUR,0,279.66,0,13.60561738
2020/04/07,UTTAR PRADESH,KANPUR NAGAR,0,177.07,0,12.05591157
2020/04/07,UTTAR PRADESH,JHANSI,0,514.29,0,19.91674197
2020/04/07,UTTAR PRADESH,SIDDHARTH NAGAR,0,210.15,0,14.52233886
2020/04/07,UTTAR PRADESH,MEERUT,0.01,242.73,0.08,18.09744791
2020/04/07,UTTAR PRADESH,PILIBHIT,0.01,299.11,0.07,16.24387699
2020/04/07,UTTAR PRADESH,SHAHJAHANPUR,0,356.32,0,14.962866
2020/04/07,UTTAR PRADESH,KANPUR DEHAT,0.05,239.62,0.31,14.61860967
2020/04/07,UTTAR PRADESH,FIROZABAD,0,189.26,0,15.41671358
2020/04/07,UTTAR PRADESH,AYODHYA,0.03,212.53,0.16,15.21962509
2020/04/07,UTTAR PRADESH,KUSHINAGAR,0,262.05,0,17.78739803
2020/04/07,UTTAR PRADESH,JALAUN,0,543.11,0,23.29481161
2020/04/07,UTTAR PRADESH,GHAZIABAD,0,164.77,0.03,16.24750811
2020/04/07,UTTAR PRADESH,ETAH,0,220.77,0,17.18426925
2020/04/07,UTTAR PRADESH,BALLIA,0,199.69,0,13.03644638
2020/04/07,UTTAR PRADESH,UNNAO,0,313.06,0.01,13.34191382
2020/04/07,UTTAR PRADESH,MAU,0,110.45,0,12.78458227
2020/04/07,UTTAR PRADESH,SITAPUR,0,405.17,0,13.71205102
2020/04/07,UTTAR PRADESH,PRAYAGRAJ,0,468.53,0,17.62612592
2020/04/07,UTTAR PRADESH,BAREILLY,0,330.27,0,17.02872854
2020/04/07,UTTAR PRADESH,SHRAWASTI,0,232.06,0,18.11647439
2020/04/07,UTTAR PRADESH,SULTANPUR,0,401.69,0,17.83072489
2020/04/07,UTTAR PRADESH,GONDA,0,335.37,0.01,16.26750782
2020/04/07,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,143.87,0,19.92661705
2020/04/07,UTTAR PRADESH,KANSIRAM NAGAR,0.01,162.24,0.06,16.13138373
2020/04/07,UTTAR PRADESH,MAHARAJGANJ,0,271.72,0,18.3484122
2020/04/07,UTTAR PRADESH,MAINPURI,0,187.48,0,13.59297392
2020/04/07,UTTAR PRADESH,VARANASI,0,119.01,0,15.07189674
2020/04/07,UTTAR PRADESH,AURAIYA,0.05,143.61,0.35,14.02074177
2020/04/06,UTTAR PRADESH,FARRUKHABAD,0,138.3,0,12.38324571
2020/04/06,UTTAR PRADESH,LUCKNOW,0.16,174,0.96,13.42252579
2020/04/06,UTTAR PRADESH,KHERI,0,612.81,0.01,15.52583503
2020/04/06,UTTAR PRADESH,CHANDAULI,0,246.55,0,19.10904587
2020/04/06,UTTAR PRADESH,AMBEDKAR NAGAR,0.01,176.65,0.08,14.95329399
2020/04/06,UTTAR PRADESH,BUDAUN,0.01,328.87,0.14,12.65074442
2020/04/06,UTTAR PRADESH,BALRAMPUR,0.01,270.12,0.09,15.89732993
2020/04/06,UTTAR PRADESH,BASTI,0.1,213.06,0.61,14.47523078
2020/04/06,UTTAR PRADESH,RAMPUR,0,186.33,0,14.12219923
2020/04/06,UTTAR PRADESH,MIRZAPUR,0.01,448.51,0.08,19.5101489
2020/04/06,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.02,170.71,0.23,14.64364216
2020/04/06,UTTAR PRADESH,LALITPUR,0,400.43,0,15.57318443
2020/04/06,UTTAR PRADESH,MAHAMAYA NAGAR,0,193.64,0,21.41340841
2020/04/06,UTTAR PRADESH,MATHURA,0,291.14,0,16.9752718
2020/04/06,UTTAR PRADESH,MAHOBA,0,298.68,0,20.41009692
2020/04/06,UTTAR PRADESH,CHITRAKOOT,0,279.62,0,17.80588634
2020/04/06,UTTAR PRADESH,SAHARANPUR,0,370.59,0.04,19.32158526
2020/04/06,UTTAR PRADESH,KANNAUJ,0,135.98,0.03,12.83288433
2020/04/06,UTTAR PRADESH,SANT KABIR NAGAR,0,117.28,0,14.36744832
2020/04/06,UTTAR PRADESH,SONBHADRA,0.66,933.16,4.02,27.01775896
2020/04/06,UTTAR PRADESH,FATEHPUR,0,227.16,0,10.67172502
2020/04/06,UTTAR PRADESH,BARA BANKI,0,281.04,0.02,14.51023573
2020/04/06,UTTAR PRADESH,AZAMGARH,0,285.61,0,13.11455665
2020/04/06,UTTAR PRADESH,BAGHPAT,0,137.36,0,20.13754269
2020/04/06,UTTAR PRADESH,ALIGARH,0,364.75,0.04,19.03978375
2020/04/06,UTTAR PRADESH,HARDOI,0,409.8,0,13.34192163
2020/04/06,UTTAR PRADESH,RAE BARELI,0,328.48,0,13.94423235
2020/04/06,UTTAR PRADESH,GHAZIPUR,0,215.7,0.03,12.51265871
2020/04/06,UTTAR PRADESH,KAUSHAMBI,0,130.8,0,12.64873573
2020/04/06,UTTAR PRADESH,BULANDSHAHR,0,301.27,0.05,16.51849568
2020/04/06,UTTAR PRADESH,DEORIA,0,210.06,0,16.11914153
2020/04/06,UTTAR PRADESH,BAHRAICH,0.01,310.76,0.06,14.04466197
2020/04/06,UTTAR PRADESH,GORAKHPUR,0.07,255.53,0.48,14.89098224
2020/04/06,UTTAR PRADESH,BIJNOR,0.03,390.17,0.27,17.58257867
2020/04/06,UTTAR PRADESH,BANDA,0,410.03,0,17.75107476
2020/04/06,UTTAR PRADESH,MUZAFFARNAGAR,0.02,396.92,0.15,19.05109526
2020/04/06,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),0,77.65,0,15.11383384
2020/04/06,UTTAR PRADESH,HAMIRPUR,0,416.99,0,19.19488854
2020/04/06,UTTAR PRADESH,PRATAPGARH,0,323.12,0,17.06864108
2020/04/06,UTTAR PRADESH,ETAWAH,0.03,187.64,0.3,15.80720539
2020/04/06,UTTAR PRADESH,MORADABAD,0.01,274.23,0.08,14.7480227
2020/04/06,UTTAR PRADESH,AGRA,0,332.35,0,16.16289559
2020/04/06,UTTAR PRADESH,JAUNPUR,0,280.99,0,13.67032483
2020/04/06,UTTAR PRADESH,KANPUR NAGAR,0,169.83,0,11.56304303
2020/04/06,UTTAR PRADESH,JHANSI,0,503.52,0,19.49959989
2020/04/06,UTTAR PRADESH,SIDDHARTH NAGAR,0,211.31,0,14.60249278
2020/04/06,UTTAR PRADESH,MEERUT,0.01,232.77,0.05,17.35483383
2020/04/06,UTTAR PRADESH,PILIBHIT,0,284.17,0,15.43220853
2020/04/06,UTTAR PRADESH,SHAHJAHANPUR,0,343.16,0,14.41016608
2020/04/06,UTTAR PRADESH,KANPUR DEHAT,0.05,190.65,0.32,11.63069291
2020/04/06,UTTAR PRADESH,FIROZABAD,0,194.2,0,15.81928435
2020/04/06,UTTAR PRADESH,AYODHYA,0.03,213.67,0.16,15.30096853
2020/04/06,UTTAR PRADESH,KUSHINAGAR,0,263.37,0,17.8768546
2020/04/06,UTTAR PRADESH,JALAUN,0,503.38,0,21.59083981
2020/04/06,UTTAR PRADESH,GHAZIABAD,0,161.33,0.01,15.90797255
2020/04/06,UTTAR PRADESH,ETAH,0,219.07,0,17.05193414
2020/04/06,UTTAR PRADESH,BALLIA,0,201.3,0,13.14172607
2020/04/06,UTTAR PRADESH,UNNAO,0,295.93,0.01,12.61174349
2020/04/06,UTTAR PRADESH,MAU,0,110.72,0,12.81678052
2020/04/06,UTTAR PRADESH,SITAPUR,0,404.15,0,13.67772508
2020/04/06,UTTAR PRADESH,PRAYAGRAJ,0,473.81,0,17.82469815
2020/04/06,UTTAR PRADESH,BAREILLY,0,289.21,0,14.91137175
2020/04/06,UTTAR PRADESH,SHRAWASTI,0,234.27,0,18.2894904
2020/04/06,UTTAR PRADESH,SULTANPUR,0,403.1,0,17.89344778
2020/04/06,UTTAR PRADESH,GONDA,0,337.82,0.01,16.38653198
2020/04/06,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,129.57,0,17.94677413
2020/04/06,UTTAR PRADESH,KANSIRAM NAGAR,0,157.87,0.01,15.69708335
2020/04/06,UTTAR PRADESH,MAHARAJGANJ,0,274.34,0,18.5251736
2020/04/06,UTTAR PRADESH,MAINPURI,0,190.42,0,13.80618191
2020/04/06,UTTAR PRADESH,VARANASI,0,119.92,0,15.18797886
2020/04/06,UTTAR PRADESH,AURAIYA,0.05,131.15,0.36,12.80439279
2020/04/05,UTTAR PRADESH,FARRUKHABAD,0,139.72,0,12.51069215
2020/04/05,UTTAR PRADESH,LUCKNOW,0.16,177.03,0.98,13.65590448
2020/04/05,UTTAR PRADESH,KHERI,0,623.1,0.02,15.78637746
2020/04/05,UTTAR PRADESH,CHANDAULI,0,249.37,0,19.32743534
2020/04/05,UTTAR PRADESH,AMBEDKAR NAGAR,0.01,177.32,0.08,15.01006439
2020/04/05,UTTAR PRADESH,BUDAUN,0.01,333.72,0.16,12.83719899
2020/04/05,UTTAR PRADESH,BALRAMPUR,0.01,273.97,0.11,16.12403187
2020/04/05,UTTAR PRADESH,BASTI,0.11,214.92,0.63,14.60183947
2020/04/05,UTTAR PRADESH,RAMPUR,0,189.37,0,14.35209103
2020/04/05,UTTAR PRADESH,MIRZAPUR,0.01,453.74,0.11,19.73754153
2020/04/05,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.03,176.24,0.31,15.11832311
2020/04/05,UTTAR PRADESH,LALITPUR,0,402.4,0,15.64981493
2020/04/05,UTTAR PRADESH,MAHAMAYA NAGAR,0,198.92,0,21.99705538
2020/04/05,UTTAR PRADESH,MATHURA,0,298.9,0,17.42801794
2020/04/05,UTTAR PRADESH,MAHOBA,0,300.56,0,20.53826674
2020/04/05,UTTAR PRADESH,CHITRAKOOT,0,283.43,0,18.04889491
2020/04/05,UTTAR PRADESH,SAHARANPUR,0.01,384.3,0.08,20.03656924
2020/04/05,UTTAR PRADESH,KANNAUJ,0,138.12,0.04,13.03469669
2020/04/05,UTTAR PRADESH,SANT KABIR NAGAR,0,119.11,0,14.59178446
2020/04/05,UTTAR PRADESH,SONBHADRA,0.69,948.49,4.17,27.46163886
2020/04/05,UTTAR PRADESH,FATEHPUR,0,230.68,0,10.83701344
2020/04/05,UTTAR PRADESH,BARA BANKI,0,282.63,0.02,14.59225875
2020/04/05,UTTAR PRADESH,AZAMGARH,0,286.81,0,13.16965479
2020/04/05,UTTAR PRADESH,BAGHPAT,0.01,142.43,0.06,20.88116365
2020/04/05,UTTAR PRADESH,ALIGARH,0,374.02,0.05,19.52359786
2020/04/05,UTTAR PRADESH,HARDOI,0,414.84,0,13.50614901
2020/04/05,UTTAR PRADESH,RAE BARELI,0,332.36,0,14.10902424
2020/04/05,UTTAR PRADESH,GHAZIPUR,0,216.97,0.03,12.58648511
2020/04/05,UTTAR PRADESH,KAUSHAMBI,0,135.02,0,13.0564716
2020/04/05,UTTAR PRADESH,BULANDSHAHR,0.01,309.76,0.06,16.984174
2020/04/05,UTTAR PRADESH,DEORIA,0,210.63,0,16.16301721
2020/04/05,UTTAR PRADESH,BAHRAICH,0.01,314.65,0.07,14.22032356
2020/04/05,UTTAR PRADESH,GORAKHPUR,0.07,259.23,0.48,15.10677315
2020/04/05,UTTAR PRADESH,BIJNOR,0.04,403.31,0.37,18.1746706
2020/04/05,UTTAR PRADESH,BANDA,0,414.33,0,17.93734517
2020/04/05,UTTAR PRADESH,MUZAFFARNAGAR,0.02,412.75,0.22,19.81099314
2020/04/05,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),0,78.18,0,15.21849623
2020/04/05,UTTAR PRADESH,HAMIRPUR,0,421.36,0,19.39589601
2020/04/05,UTTAR PRADESH,PRATAPGARH,0,325.98,0,17.21995368
2020/04/05,UTTAR PRADESH,ETAWAH,0.03,192.44,0.3,16.21130306
2020/04/05,UTTAR PRADESH,MORADABAD,0.01,281.23,0.12,15.12439977
2020/04/05,UTTAR PRADESH,AGRA,0,341.25,0,16.5954609
2020/04/05,UTTAR PRADESH,JAUNPUR,0,282.5,0,13.7438649
2020/04/05,UTTAR PRADESH,KANPUR NAGAR,0,171.81,0,11.69806225
2020/04/05,UTTAR PRADESH,JHANSI,0,506.9,0,19.63063948
2020/04/05,UTTAR PRADESH,SIDDHARTH NAGAR,0,212.73,0,14.70105739
2020/04/05,UTTAR PRADESH,MEERUT,0.01,241.54,0.07,18.00882107
2020/04/05,UTTAR PRADESH,PILIBHIT,0,288.09,0,15.64537625
2020/04/05,UTTAR PRADESH,SHAHJAHANPUR,0,346.06,0,14.53211581
2020/04/05,UTTAR PRADESH,KANPUR DEHAT,0.05,192.4,0.33,11.73788072
2020/04/05,UTTAR PRADESH,FIROZABAD,0,199.84,0,16.27857479
2020/04/05,UTTAR PRADESH,AYODHYA,0.03,214.96,0.17,15.39342509
2020/04/05,UTTAR PRADESH,KUSHINAGAR,0,265.03,0,17.98950257
2020/04/05,UTTAR PRADESH,JALAUN,0,508.26,0,21.80003429
2020/04/05,UTTAR PRADESH,GHAZIABAD,0,167.46,0.01,16.51279315
2020/04/05,UTTAR PRADESH,ETAH,0,223.14,0,17.36910367
2020/04/05,UTTAR PRADESH,BALLIA,0,203.07,0,13.25756174
2020/04/05,UTTAR PRADESH,UNNAO,0,300.97,0.01,12.82657148
2020/04/05,UTTAR PRADESH,MAU,0,111.2,0,12.87193931
2020/04/05,UTTAR PRADESH,SITAPUR,0,408.65,0,13.82981227
2020/04/05,UTTAR PRADESH,PRAYAGRAJ,0,479.6,0,18.0424743
2020/04/05,UTTAR PRADESH,BAREILLY,0,293.57,0,15.13624739
2020/04/05,UTTAR PRADESH,SHRAWASTI,0,236.8,0,18.48721736
2020/04/05,UTTAR PRADESH,SULTANPUR,0,404.71,0,17.96507604
2020/04/05,UTTAR PRADESH,GONDA,0,340.63,0.01,16.52262658
2020/04/05,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,133.52,0,18.49343052
2020/04/05,UTTAR PRADESH,KANSIRAM NAGAR,0,160.09,0.02,15.91778414
2020/04/05,UTTAR PRADESH,MAHARAJGANJ,0,277.22,0,18.71943433
2020/04/05,UTTAR PRADESH,MAINPURI,0,193.59,0,14.03574448
2020/04/05,UTTAR PRADESH,VARANASI,0,120.88,0,15.30911961
2020/04/05,UTTAR PRADESH,AURAIYA,0.06,133.55,0.39,13.03814455
2020/04/04,UTTAR PRADESH,FARRUKHABAD,0,141.24,0,12.64634888
2020/04/04,UTTAR PRADESH,LUCKNOW,0.16,180.24,1,13.90369621
2020/04/04,UTTAR PRADESH,KHERI,0,634.97,0.02,16.08732933
2020/04/04,UTTAR PRADESH,CHANDAULI,0,252.41,0,19.56258904
2020/04/04,UTTAR PRADESH,AMBEDKAR NAGAR,0.01,178.43,0.08,15.10393614
2020/04/04,UTTAR PRADESH,BUDAUN,0.02,339.42,0.18,13.05644844
2020/04/04,UTTAR PRADESH,BALRAMPUR,0.01,278.16,0.13,16.37033533
2020/04/04,UTTAR PRADESH,BASTI,0.11,217.31,0.66,14.76392809
2020/04/04,UTTAR PRADESH,RAMPUR,0,192.97,0,14.62530711
2020/04/04,UTTAR PRADESH,MIRZAPUR,0.01,459.16,0.14,19.97360377
2020/04/04,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.04,182.81,0.44,15.68185684
2020/04/04,UTTAR PRADESH,LALITPUR,0,404.35,0,15.72563256
2020/04/04,UTTAR PRADESH,MAHAMAYA NAGAR,0,204.37,0,22.60011268
2020/04/04,UTTAR PRADESH,MATHURA,0,307.33,0,17.91940243
2020/04/04,UTTAR PRADESH,MAHOBA,0,302.5,0,20.6707758
2020/04/04,UTTAR PRADESH,CHITRAKOOT,0,287.57,0,18.31225098
2020/04/04,UTTAR PRADESH,SAHARANPUR,0.01,398.82,0.12,20.79348729
2020/04/04,UTTAR PRADESH,KANNAUJ,0,140.44,0.04,13.25395011
2020/04/04,UTTAR PRADESH,SANT KABIR NAGAR,0,121.33,0,14.8637255
2020/04/04,UTTAR PRADESH,SONBHADRA,0.71,964.47,4.34,27.92415558
2020/04/04,UTTAR PRADESH,FATEHPUR,0,234.57,0,11.019714
2020/04/04,UTTAR PRADESH,BARA BANKI,0,284.58,0.02,14.69302644
2020/04/04,UTTAR PRADESH,AZAMGARH,0,288.34,0,13.23998124
2020/04/04,UTTAR PRADESH,BAGHPAT,0.03,147.84,0.25,21.67474197
2020/04/04,UTTAR PRADESH,ALIGARH,0,384.02,0.06,20.04585058
2020/04/04,UTTAR PRADESH,HARDOI,0,420.2,0,13.6804366
2020/04/04,UTTAR PRADESH,RAE BARELI,0,336.67,0,14.2920356
2020/04/04,UTTAR PRADESH,GHAZIPUR,0,218.35,0.04,12.66646328
2020/04/04,UTTAR PRADESH,KAUSHAMBI,0,139.97,0,13.53604081
2020/04/04,UTTAR PRADESH,BULANDSHAHR,0.01,319.12,0.07,17.49739184
2020/04/04,UTTAR PRADESH,DEORIA,0,211.32,0,16.21627766
2020/04/04,UTTAR PRADESH,BAHRAICH,0.01,319.34,0.08,14.43207029
2020/04/04,UTTAR PRADESH,GORAKHPUR,0.07,263.46,0.48,15.35325261
2020/04/04,UTTAR PRADESH,BIJNOR,0.05,417.52,0.51,18.81474597
2020/04/04,UTTAR PRADESH,BANDA,0,419.14,0,18.14539747
2020/04/04,UTTAR PRADESH,MUZAFFARNAGAR,0.03,429.62,0.32,20.62067102
2020/04/04,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),0,78.81,0,15.34081727
2020/04/04,UTTAR PRADESH,HAMIRPUR,0,426.1,0,19.61409243
2020/04/04,UTTAR PRADESH,PRATAPGARH,0,329.1,0,17.38487112
2020/04/04,UTTAR PRADESH,ETAWAH,0.03,197.7,0.31,16.65460482
2020/04/04,UTTAR PRADESH,MORADABAD,0.02,289.39,0.16,15.56357938
2020/04/04,UTTAR PRADESH,AGRA,0,350.93,0,17.06653863
2020/04/04,UTTAR PRADESH,JAUNPUR,0,284.11,0,13.82225725
2020/04/04,UTTAR PRADESH,KANPUR NAGAR,0,173.96,0,11.84448935
2020/04/04,UTTAR PRADESH,JHANSI,0,510.6,0,19.77365197
2020/04/04,UTTAR PRADESH,SIDDHARTH NAGAR,0,214.51,0,14.82405442
2020/04/04,UTTAR PRADESH,MEERUT,0.01,251.12,0.11,18.72285021
2020/04/04,UTTAR PRADESH,PILIBHIT,0,292.75,0.01,15.89811303
2020/04/04,UTTAR PRADESH,SHAHJAHANPUR,0,349.57,0,14.67938663
2020/04/04,UTTAR PRADESH,KANPUR DEHAT,0.06,194.43,0.34,11.86156363
2020/04/04,UTTAR PRADESH,FIROZABAD,0,205.94,0,16.77573529
2020/04/04,UTTAR PRADESH,AYODHYA,0.03,216.41,0.18,15.49761352
2020/04/04,UTTAR PRADESH,KUSHINAGAR,0,266.95,0,18.11973629
2020/04/04,UTTAR PRADESH,JALAUN,0,513.73,0,22.03478744
2020/04/04,UTTAR PRADESH,GHAZIABAD,0,174.33,0.02,17.18996681
2020/04/04,UTTAR PRADESH,ETAH,0,227.7,0,17.72395961
2020/04/04,UTTAR PRADESH,BALLIA,0,205.24,0,13.39887481
2020/04/04,UTTAR PRADESH,UNNAO,0,306.34,0.02,13.05534659
2020/04/04,UTTAR PRADESH,MAU,0,111.79,0,12.94068303
2020/04/04,UTTAR PRADESH,SITAPUR,0,413.65,0,13.99910907
2020/04/04,UTTAR PRADESH,PRAYAGRAJ,0,486.04,0,18.28461706
2020/04/04,UTTAR PRADESH,BAREILLY,0,298.7,0,15.40067476
2020/04/04,UTTAR PRADESH,SHRAWASTI,0,239.94,0,18.73165221
2020/04/04,UTTAR PRADESH,SULTANPUR,0,406.47,0,18.04301831
2020/04/04,UTTAR PRADESH,GONDA,0,344.12,0.02,16.69185728
2020/04/04,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,137.74,0,19.07728921
2020/04/04,UTTAR PRADESH,KANSIRAM NAGAR,0,162.59,0.02,16.16668177
2020/04/04,UTTAR PRADESH,MAHARAJGANJ,0,280.6,0,18.94762804
2020/04/04,UTTAR PRADESH,MAINPURI,0,197.34,0,14.30743895
2020/04/04,UTTAR PRADESH,VARANASI,0,122.01,0,15.45186609
2020/04/04,UTTAR PRADESH,AURAIYA,0.06,136.11,0.4,13.28822585
2020/04/03,UTTAR PRADESH,FARRUKHABAD,0,142.97,0,12.80167078
2020/04/03,UTTAR PRADESH,LUCKNOW,0.17,183.78,1.02,14.1766096
2020/04/03,UTTAR PRADESH,KHERI,0,647.54,0.03,16.40557639
2020/04/03,UTTAR PRADESH,CHANDAULI,0,255.61,0,19.81120305
2020/04/03,UTTAR PRADESH,AMBEDKAR NAGAR,0.02,179.63,0.09,15.20570862
2020/04/03,UTTAR PRADESH,BUDAUN,0.02,346.34,0.22,13.32261581
2020/04/03,UTTAR PRADESH,BALRAMPUR,0.02,282.79,0.16,16.64283772
2020/04/03,UTTAR PRADESH,BASTI,0.11,220.2,0.68,14.96004362
2020/04/03,UTTAR PRADESH,RAMPUR,0,197.15,0,14.94175127
2020/04/03,UTTAR PRADESH,MIRZAPUR,0.02,464.94,0.18,20.22495925
2020/04/03,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.07,190.07,0.7,16.30430216
2020/04/03,UTTAR PRADESH,LALITPUR,0,406.34,0,15.80289858
