Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/05/24,KERALA,IDUKKI,0.08,1140.6,0.6,42.17249425
2020/05/24,KERALA,KOZHIKODE,0,425.35,0,34.20006125
2020/05/24,KERALA,KOTTAYAM,0.34,493.55,3.37,41.24800096
2020/05/24,KERALA,WAYANAD,0.01,427.57,0.16,37.69683677
2020/05/23,KERALA,THIRUVANANTHAPURAM,0.08,479.24,0.56,40.26610914
2020/05/23,KERALA,ALAPPUZHA,0.4,323.95,3.72,42.04603782
2020/05/23,KERALA,PATHANAMTHITTA,0.03,612.86,0.23,42.69113826
2020/05/23,KERALA,ERNAKULAM,0.24,473.22,3.01,36.39492812
2020/05/23,KERALA,KANNUR,0.01,574.19,0.07,36.64708015
2020/05/23,KERALA,MALAPPURAM,0.14,625.31,2.29,32.79851139
2020/05/23,KERALA,KOLLAM,0.52,554.38,3.99,40.94201139
2020/05/23,KERALA,PALAKKAD,0.4,856.35,3.37,35.58544896
2020/05/23,KERALA,KASARAGOD,0,381.14,0,36.6227037
2020/05/23,KERALA,THRISSUR,0.06,585.39,0.53,35.97810116
2020/05/23,KERALA,IDUKKI,0.06,1105.13,0.42,40.86085449
2020/05/23,KERALA,KOZHIKODE,0,416.68,0,33.50298404
2020/05/23,KERALA,KOTTAYAM,0.35,501.11,3.46,41.87968161
2020/05/23,KERALA,WAYANAD,0,402.43,0.01,35.48043568
2020/05/22,KERALA,THIRUVANANTHAPURAM,0.1,497.16,0.71,41.77215869
2020/05/22,KERALA,ALAPPUZHA,0.41,332.72,3.78,43.1844172
2020/05/22,KERALA,PATHANAMTHITTA,0.05,629.83,0.33,43.87269997
2020/05/22,KERALA,ERNAKULAM,0.31,493.11,3.75,37.92459202
2020/05/22,KERALA,KANNUR,0,573.34,0,36.59272356
2020/05/22,KERALA,MALAPPURAM,0.14,640.67,2.29,33.60400648
2020/05/22,KERALA,KOLLAM,0.63,570.01,4.76,42.09689222
2020/05/22,KERALA,PALAKKAD,0.51,875.29,4.21,36.37244651
2020/05/22,KERALA,KASARAGOD,0,389.11,0,37.38863239
2020/05/22,KERALA,THRISSUR,0.1,604.82,0.94,37.17207051
2020/05/22,KERALA,IDUKKI,0.08,1126.3,0.57,41.64366358
2020/05/22,KERALA,KOZHIKODE,0,423.95,0,34.08748874
2020/05/22,KERALA,KOTTAYAM,0.35,511.09,3.51,42.7137215
2020/05/22,KERALA,WAYANAD,0.02,411.61,0.25,36.29020819
2020/05/21,KERALA,THIRUVANANTHAPURAM,0.09,494.95,0.6,41.58608741
2020/05/21,KERALA,ALAPPUZHA,0.41,331.76,3.82,43.05886756
2020/05/21,KERALA,PATHANAMTHITTA,0.03,612.36,0.19,42.65616662
2020/05/21,KERALA,ERNAKULAM,0.38,515.73,4.5,39.66451723
2020/05/21,KERALA,KANNUR,0,575.47,0,36.72915679
2020/05/21,KERALA,MALAPPURAM,0.14,657.78,2.32,34.50170297
2020/05/21,KERALA,KOLLAM,0.54,562.3,4.07,41.52751784
2020/05/21,KERALA,PALAKKAD,0.63,900.24,5.18,37.40895483
2020/05/21,KERALA,KASARAGOD,0,387.53,0.01,37.2363426
2020/05/21,KERALA,THRISSUR,0.15,628.85,1.35,38.64929217
2020/05/21,KERALA,IDUKKI,0.1,1134.91,0.7,41.96182949
2020/05/21,KERALA,KOZHIKODE,0,432.61,0,34.78423964
2020/05/21,KERALA,KOTTAYAM,0.35,508.04,3.48,42.45894992
2020/05/21,KERALA,WAYANAD,0.02,414.92,0.25,36.58179159
2020/05/20,KERALA,THIRUVANANTHAPURAM,0.06,480.46,0.4,40.36882662
2020/05/20,KERALA,ALAPPUZHA,0.41,331.27,3.79,42.9953662
2020/05/20,KERALA,PATHANAMTHITTA,0.02,613.38,0.13,42.72743101
2020/05/20,KERALA,ERNAKULAM,0.41,527.8,4.72,40.59248276
2020/05/20,KERALA,KANNUR,0,590.81,0,37.70775755
2020/05/20,KERALA,MALAPPURAM,0.17,677.8,2.64,35.55148636
2020/05/20,KERALA,KOLLAM,0.43,556.13,3.35,41.07154298
2020/05/20,KERALA,PALAKKAD,0.72,919.17,5.91,38.19589924
2020/05/20,KERALA,KASARAGOD,0.01,399.57,0.14,38.39344768
2020/05/20,KERALA,THRISSUR,0.18,646.8,1.61,39.75220951
2020/05/20,KERALA,IDUKKI,0.12,1158.96,0.87,42.85130411
2020/05/20,KERALA,KOZHIKODE,0,447.18,0,35.95586409
2020/05/20,KERALA,KOTTAYAM,0.35,512.51,3.5,42.83266568
2020/05/20,KERALA,WAYANAD,0.04,422.43,0.57,37.2441155
2020/05/19,KERALA,THIRUVANANTHAPURAM,0,26.56,0,2.231778056
2020/05/19,KERALA,THRISSUR,0,0,0,1.00212E-06
2020/05/19,KERALA,IDUKKI,0,0.59,0,0.021927601
2020/05/19,KERALA,ALAPPUZHA,0,20.99,0,2.723801109
2020/05/19,KERALA,PATHANAMTHITTA,0,14.37,0,1.000738854
2020/05/19,KERALA,KOTTAYAM,0,8.53,0,0.713023956
2020/05/19,KERALA,ERNAKULAM,0,4.27,0,0.328548971
2020/05/19,KERALA,KOLLAM,0,42.84,0,3.163897195
2020/05/19,KERALA,PALAKKAD,0,0,0,0
2020/05/18,KERALA,THIRUVANANTHAPURAM,0,30,0,2.520283967
2020/05/18,KERALA,THRISSUR,0,3.17,0,0.194814505
2020/05/18,KERALA,IDUKKI,0,43.08,0,1.59279208
2020/05/18,KERALA,ALAPPUZHA,0,3.12,0,0.404552021
2020/05/18,KERALA,PATHANAMTHITTA,0,10.78,0,0.75057722
2020/05/18,KERALA,KOTTAYAM,0,36.44,0,3.045132579
2020/05/18,KERALA,ERNAKULAM,0,7.72,0,0.59364421
2020/05/18,KERALA,KOLLAM,0,0.78,0,0.057557247
2020/05/18,KERALA,PALAKKAD,0,0,0,0
2020/05/17,KERALA,THIRUVANANTHAPURAM,0.01,467.74,0.07,39.29981861
2020/05/17,KERALA,ALAPPUZHA,0.42,336.61,3.88,43.68836537
2020/05/17,KERALA,PATHANAMTHITTA,0.01,613.18,0.07,42.71332893
2020/05/17,KERALA,ERNAKULAM,0.46,547.87,5.3,42.13638445
2020/05/17,KERALA,KANNUR,0,598.55,0,38.20222247
2020/05/17,KERALA,MALAPPURAM,0.32,737.41,3.95,38.67847817
2020/05/17,KERALA,KOLLAM,0.42,552.04,3.27,40.76923164
2020/05/17,KERALA,PALAKKAD,0.83,963.04,6.75,40.01859434
2020/05/17,KERALA,KASARAGOD,0,393.91,0.02,37.84990637
2020/05/17,KERALA,THRISSUR,0.22,677.55,1.9,41.64210811
2020/05/17,KERALA,IDUKKI,0.14,1199.28,1.01,44.34185908
2020/05/17,KERALA,KOZHIKODE,0,494.92,0,39.79382043
2020/05/17,KERALA,KOTTAYAM,0.36,523.2,3.59,43.72573673
2020/05/17,KERALA,WAYANAD,0.03,472.43,0.44,41.65259707
2020/05/16,KERALA,THIRUVANANTHAPURAM,0.02,481.21,0.16,40.43196905
2020/05/16,KERALA,ALAPPUZHA,0.41,327.02,3.78,42.4440282
2020/05/16,KERALA,PATHANAMTHITTA,0.01,608.67,0.08,42.39906742
2020/05/16,KERALA,ERNAKULAM,0.4,526.01,4.69,40.45479524
2020/05/16,KERALA,KANNUR,0,598.9,0,38.22406279
2020/05/16,KERALA,MALAPPURAM,0.15,693.65,2.36,36.38315509
2020/05/16,KERALA,KOLLAM,0.43,554.65,3.33,40.96206751
2020/05/16,KERALA,PALAKKAD,0.74,927.18,6.07,38.52850822
2020/05/16,KERALA,KASARAGOD,0.01,407.64,0.04,39.16877491
2020/05/16,KERALA,THRISSUR,0.14,638.97,1.25,39.27107087
2020/05/16,KERALA,IDUKKI,0.11,1160.07,0.82,42.8922886
2020/05/16,KERALA,KOZHIKODE,0,453.47,0,36.46162139
2020/05/16,KERALA,KOTTAYAM,0.35,509.36,3.45,42.56922247
2020/05/16,KERALA,WAYANAD,0,413.1,0,36.4215093
2020/05/15,KERALA,THIRUVANANTHAPURAM,0.04,492.03,0.29,41.34106723
2020/05/15,KERALA,ALAPPUZHA,0.41,334.3,3.85,43.38876388
2020/05/15,KERALA,PATHANAMTHITTA,0.02,633.04,0.15,44.0963447
2020/05/15,KERALA,ERNAKULAM,0.48,552.31,5.45,42.47757044
2020/05/15,KERALA,KANNUR,0.03,648.87,0.22,41.41359284
2020/05/15,KERALA,MALAPPURAM,0.25,743.59,3.32,39.0025681
2020/05/15,KERALA,KOLLAM,0.56,566.05,4.26,41.80455411
2020/05/15,KERALA,PALAKKAD,0.91,966.3,7.47,40.15429782
2020/05/15,KERALA,KASARAGOD,0.19,455.43,1.8,43.7608373
2020/05/15,KERALA,THRISSUR,0.19,668.08,1.63,41.06001657
2020/05/15,KERALA,IDUKKI,0.16,1220.74,1.2,45.13532374
2020/05/15,KERALA,KOZHIKODE,0,494.64,0,39.77146392
2020/05/15,KERALA,KOTTAYAM,0.37,527.75,3.68,44.10625236
2020/05/15,KERALA,WAYANAD,0,432.57,0,38.13752423
2020/05/14,KERALA,THIRUVANANTHAPURAM,0.05,483.51,0.34,40.6249815
2020/05/14,KERALA,ALAPPUZHA,0.41,330.42,3.82,42.88497943
2020/05/14,KERALA,PATHANAMTHITTA,0.04,637.11,0.26,44.38040683
2020/05/14,KERALA,ERNAKULAM,0.48,548.52,5.39,42.18601176
2020/05/14,KERALA,KANNUR,0,581.95,0.03,37.14271783
2020/05/14,KERALA,MALAPPURAM,0.26,741.95,3.43,38.91639343
2020/05/14,KERALA,KOLLAM,0.56,560.26,4.24,41.37662247
2020/05/14,KERALA,PALAKKAD,1.18,1018.76,9.55,42.33438793
2020/05/14,KERALA,KASARAGOD,0.08,401.79,0.73,38.60635132
2020/05/14,KERALA,THRISSUR,0.26,692.92,2.07,42.58721254
2020/05/14,KERALA,IDUKKI,0.16,1233.63,1.2,45.6121616
2020/05/14,KERALA,KOZHIKODE,0,435.41,0,35.00943927
2020/05/14,KERALA,KOTTAYAM,0.37,526.55,3.67,44.00570891
2020/05/14,KERALA,WAYANAD,0,423.15,0,37.30754314
2020/05/13,KERALA,THIRUVANANTHAPURAM,0.02,473.08,0.17,39.74816982
2020/05/13,KERALA,ALAPPUZHA,0.39,319.4,3.67,41.45500139
2020/05/13,KERALA,PATHANAMTHITTA,0.01,618.26,0.04,43.06690462
2020/05/13,KERALA,ERNAKULAM,0.46,545.85,5.14,41.98087333
2020/05/13,KERALA,KANNUR,0,568.52,0.03,36.28507189
2020/05/13,KERALA,MALAPPURAM,0.26,718.83,3.5,37.70361339
2020/05/13,KERALA,KOLLAM,0.22,538.41,1.97,39.76326364
2020/05/13,KERALA,PALAKKAD,0.73,956.93,6.05,39.76471239
2020/05/13,KERALA,KASARAGOD,0.06,412.34,0.63,39.62022408
2020/05/13,KERALA,THRISSUR,0.14,643.54,1.13,39.55218819
2020/05/13,KERALA,IDUKKI,0.16,1219.2,1.19,45.07849337
2020/05/13,KERALA,KOZHIKODE,0,429.56,0,34.53869492
2020/05/13,KERALA,KOTTAYAM,0.36,523.82,3.56,43.77727428
2020/05/13,KERALA,WAYANAD,0,408.83,0,36.0445382
2020/05/12,KERALA,THIRUVANANTHAPURAM,0.01,478.96,0.08,40.24221753
2020/05/12,KERALA,ALAPPUZHA,0.4,325.6,3.77,42.25964048
2020/05/12,KERALA,PATHANAMTHITTA,0,601.98,0.01,41.93274967
2020/05/12,KERALA,ERNAKULAM,0.48,544.77,5.39,41.89804654
2020/05/12,KERALA,KANNUR,0,592.26,0.01,37.80049767
2020/05/12,KERALA,MALAPPURAM,0.2,719.02,2.86,37.71376224
2020/05/12,KERALA,KOLLAM,0.13,536.04,1.33,39.58778432
2020/05/12,KERALA,PALAKKAD,0.66,930.16,5.45,38.65257855
2020/05/12,KERALA,KASARAGOD,0.01,396.73,0.09,38.12063341
2020/05/12,KERALA,THRISSUR,0.12,641.09,1.01,39.40137546
2020/05/12,KERALA,IDUKKI,0.16,1199.78,1.17,44.36028044
2020/05/12,KERALA,KOZHIKODE,0,472.12,0,37.96129203
2020/05/12,KERALA,KOTTAYAM,0.37,522.22,3.6,43.64417817
2020/05/12,KERALA,WAYANAD,0.01,434.47,0.06,38.30571653
2020/05/11,KERALA,THIRUVANANTHAPURAM,0.01,485.73,0.07,40.81142957
2020/05/11,KERALA,ALAPPUZHA,0.4,326.52,3.77,42.37947998
2020/05/11,KERALA,PATHANAMTHITTA,0,614.22,0.02,42.7858133
2020/05/11,KERALA,ERNAKULAM,0.48,547.87,5.41,42.13580454
2020/05/11,KERALA,KANNUR,0,571.13,0.03,36.45167514
2020/05/11,KERALA,MALAPPURAM,0.16,713.1,2.48,37.4030933
2020/05/11,KERALA,KOLLAM,0.16,547.55,1.52,40.43786032
2020/05/11,KERALA,PALAKKAD,0.77,956.45,6.33,39.74500029
2020/05/11,KERALA,KASARAGOD,0.06,404.82,0.61,38.89802709
2020/05/11,KERALA,THRISSUR,0.15,652.46,1.21,40.10028197
2020/05/11,KERALA,IDUKKI,0.16,1185.48,1.17,43.83186265
2020/05/11,KERALA,KOZHIKODE,0,442.07,0,35.54465588
2020/05/11,KERALA,KOTTAYAM,0.36,523.84,3.58,43.77938614
2020/05/11,KERALA,WAYANAD,0,425.14,0,37.48293123
2020/05/10,KERALA,THIRUVANANTHAPURAM,0.02,491.02,0.16,41.25593513
2020/05/10,KERALA,ALAPPUZHA,0.41,333.74,3.8,43.31661793
2020/05/10,KERALA,PATHANAMTHITTA,0.02,631.17,0.12,43.96658371
2020/05/10,KERALA,ERNAKULAM,0.48,550.67,5.46,42.35132535
2020/05/10,KERALA,KANNUR,0,585.43,0,37.36442756
2020/05/10,KERALA,MALAPPURAM,0.15,685,2.33,35.92938512
2020/05/10,KERALA,KOLLAM,0.3,559.34,2.49,41.30837706
2020/05/10,KERALA,PALAKKAD,0.73,942.41,5.99,39.16161466
2020/05/10,KERALA,KASARAGOD,0,395.26,0.02,37.97969582
2020/05/10,KERALA,THRISSUR,0.16,671.32,1.32,41.25943125
2020/05/10,KERALA,IDUKKI,0.16,1211.06,1.17,44.77764481
2020/05/10,KERALA,KOZHIKODE,0,434.25,0,34.9162686
2020/05/10,KERALA,KOTTAYAM,0.37,527.5,3.67,44.08484586
2020/05/10,KERALA,WAYANAD,0,419.71,0,37.00381395
2020/05/09,KERALA,THIRUVANANTHAPURAM,0.02,492.11,0.15,41.34756774
2020/05/09,KERALA,ALAPPUZHA,0.4,335.28,3.76,43.51675779
2020/05/09,KERALA,PATHANAMTHITTA,0.01,623.65,0.07,43.44263374
2020/05/09,KERALA,ERNAKULAM,0.48,549.29,5.39,42.24524596
2020/05/09,KERALA,KANNUR,0,592.7,0,37.82826725
2020/05/09,KERALA,MALAPPURAM,0.14,697.56,2.32,36.58808877
2020/05/09,KERALA,KOLLAM,0.25,555.9,2.09,41.05431033
2020/05/09,KERALA,PALAKKAD,0.72,953.02,5.93,39.60247011
2020/05/09,KERALA,KASARAGOD,0.01,408.57,0.04,39.25779984
2020/05/09,KERALA,THRISSUR,0.19,681.97,1.6,41.91379903
2020/05/09,KERALA,IDUKKI,0.16,1186.04,1.15,43.852451
2020/05/09,KERALA,KOZHIKODE,0,454.21,0,36.52063905
2020/05/09,KERALA,KOTTAYAM,0.37,527.66,3.66,44.09875501
2020/05/09,KERALA,WAYANAD,0.01,442.69,0.1,39.03045931
2020/05/08,KERALA,THIRUVANANTHAPURAM,0.01,490.34,0.05,41.19918007
2020/05/08,KERALA,ALAPPUZHA,0.4,329.59,3.75,42.77794405
2020/05/08,KERALA,PATHANAMTHITTA,0.01,622.82,0.07,43.38459539
2020/05/08,KERALA,ERNAKULAM,0.46,543.64,5.19,41.81051258
2020/05/08,KERALA,KANNUR,0,624.9,0.03,39.88387879
2020/05/08,KERALA,MALAPPURAM,0.14,703.76,2.31,36.91344872
2020/05/08,KERALA,KOLLAM,0.23,550.38,1.96,40.64723999
2020/05/08,KERALA,PALAKKAD,0.55,929.14,4.7,38.60995691
2020/05/08,KERALA,KASARAGOD,0.04,419.31,0.35,40.29032355
2020/05/08,KERALA,THRISSUR,0.07,629.16,0.63,38.66857029
2020/05/08,KERALA,IDUKKI,0.15,1175.1,1.14,43.44797009
2020/05/08,KERALA,KOZHIKODE,0,465.19,0,37.40400859
2020/05/08,KERALA,KOTTAYAM,0.37,522.64,3.63,43.67915943
2020/05/08,KERALA,WAYANAD,0,445.11,0,39.2432408
2020/05/07,KERALA,THIRUVANANTHAPURAM,0,483.82,0,40.65125925
2020/05/07,KERALA,ALAPPUZHA,0.4,330.97,3.76,42.9565175
2020/05/07,KERALA,PATHANAMTHITTA,0.01,628.82,0.05,43.80274715
2020/05/07,KERALA,ERNAKULAM,0.47,548.2,5.23,42.16187976
2020/05/07,KERALA,KANNUR,0.03,659.14,0.31,42.06925315
2020/05/07,KERALA,MALAPPURAM,0.34,765.19,4.18,40.13532188
2020/05/07,KERALA,KOLLAM,0.21,547.19,1.85,40.41125585
2020/05/07,KERALA,PALAKKAD,0.75,993.5,6.21,41.28461564
2020/05/07,KERALA,KASARAGOD,0.08,419.53,0.81,40.31158924
2020/05/07,KERALA,THRISSUR,0.12,664.64,1.05,40.84904026
2020/05/07,KERALA,IDUKKI,0.15,1206.14,1.14,44.5955991
2020/05/07,KERALA,KOZHIKODE,0,487.08,0,39.16408531
2020/05/07,KERALA,KOTTAYAM,0.37,524,3.64,43.79252539
2020/05/07,KERALA,WAYANAD,0.05,473.81,0.7,41.77419884
2020/05/06,KERALA,THIRUVANANTHAPURAM,0.01,472.36,0.04,39.68806682
2020/05/06,KERALA,ALAPPUZHA,0.4,332.53,3.76,43.15944859
2020/05/06,KERALA,PATHANAMTHITTA,0.03,638.98,0.19,44.5100725
2020/05/06,KERALA,ERNAKULAM,0.47,547.06,5.21,42.0737065
2020/05/06,KERALA,KANNUR,0.01,625.84,0.08,39.94366138
2020/05/06,KERALA,MALAPPURAM,0.22,741.36,3.13,38.88560092
2020/05/06,KERALA,KOLLAM,0.37,540.45,2.92,39.91365265
2020/05/06,KERALA,PALAKKAD,0.73,972.58,6.13,40.41512357
2020/05/06,KERALA,KASARAGOD,0.05,412.04,0.47,39.59121397
2020/05/06,KERALA,THRISSUR,0.14,658.58,1.14,40.47656267
2020/05/06,KERALA,IDUKKI,0.14,1223.19,1.06,45.22616026
2020/05/06,KERALA,KOZHIKODE,0,484.38,0,38.94682923
2020/05/06,KERALA,KOTTAYAM,0.37,524.58,3.65,43.84086308
2020/05/06,KERALA,WAYANAD,0.05,471.15,0.63,41.539397
2020/05/05,KERALA,THIRUVANANTHAPURAM,0.02,475.87,0.11,39.98291313
2020/05/05,KERALA,ALAPPUZHA,0.4,323.71,3.77,42.01526555
2020/05/05,KERALA,PATHANAMTHITTA,0,596.94,0.01,41.58163712
2020/05/05,KERALA,ERNAKULAM,0.46,544.23,5.13,41.85597908
2020/05/05,KERALA,KANNUR,0.04,658.7,0.39,42.04094124
2020/05/05,KERALA,MALAPPURAM,0.24,756.68,3.26,39.6892095
2020/05/05,KERALA,KOLLAM,0.11,487.34,1.2,35.99093569
2020/05/05,KERALA,PALAKKAD,0.36,920.31,3.18,38.24333854
2020/05/05,KERALA,KASARAGOD,0.21,447.83,2.08,43.03019964
2020/05/05,KERALA,THRISSUR,0.08,633.29,0.68,38.92195406
2020/05/05,KERALA,IDUKKI,0.1,1144.52,0.78,42.31734456
2020/05/05,KERALA,KOZHIKODE,0,535.49,0,43.05598556
2020/05/05,KERALA,KOTTAYAM,0.36,513,3.56,42.87361504
2020/05/05,KERALA,WAYANAD,0.09,493.1,1.09,43.47472661
2020/05/04,KERALA,THIRUVANANTHAPURAM,0,422.6,0,35.50690188
2020/05/04,KERALA,ALAPPUZHA,0.37,315.42,3.47,40.93840292
2020/05/04,KERALA,PATHANAMTHITTA,0,604.89,0,42.13589955
2020/05/04,KERALA,ERNAKULAM,0.28,458.31,2.96,35.24815131
2020/05/04,KERALA,KANNUR,0,592.86,0,37.83892149
2020/05/04,KERALA,MALAPPURAM,0.15,713.1,2.4,37.40340191
2020/05/04,KERALA,KOLLAM,0.1,468.83,1.07,34.62408478
2020/05/04,KERALA,PALAKKAD,0.13,830.45,1.22,34.50902713
2020/05/04,KERALA,KASARAGOD,0,380.25,0,36.53696997
2020/05/04,KERALA,THRISSUR,0.03,553.12,0.25,33.99474967
2020/05/04,KERALA,IDUKKI,0.07,1108.75,0.48,40.99466643
2020/05/04,KERALA,KOZHIKODE,0,460.86,0,37.05556929
2020/05/04,KERALA,KOTTAYAM,0.33,490.38,3.3,40.98313116
2020/05/04,KERALA,WAYANAD,0,434.43,0,38.30213883
2020/05/03,KERALA,THIRUVANANTHAPURAM,0,444.69,0,37.36283053
2020/05/03,KERALA,ALAPPUZHA,0.39,311.29,3.59,40.40239206
2020/05/03,KERALA,PATHANAMTHITTA,0,575.51,0,40.08918154
2020/05/03,KERALA,ERNAKULAM,0.33,479.92,3.5,36.90994238
2020/05/03,KERALA,KANNUR,0.04,643.47,0.37,41.06919462
2020/05/03,KERALA,MALAPPURAM,0.14,681.68,2.29,35.75491548
2020/05/03,KERALA,KOLLAM,0.1,458.68,1.07,33.87491994
2020/05/03,KERALA,PALAKKAD,0.2,849.76,1.86,35.31154738
2020/05/03,KERALA,KASARAGOD,0.22,424.63,2.16,40.80172022
2020/05/03,KERALA,THRISSUR,0.04,569.49,0.35,35.00113049
2020/05/03,KERALA,IDUKKI,0.06,1142.96,0.49,42.25965481
2020/05/03,KERALA,KOZHIKODE,0,462.33,0,37.17384234
2020/05/03,KERALA,KOTTAYAM,0.34,510.34,3.41,42.65099872
2020/05/03,KERALA,WAYANAD,0.03,468.65,0.36,41.31938597
2020/05/02,KERALA,THIRUVANANTHAPURAM,0.03,463.35,0.23,38.9310501
2020/05/02,KERALA,ALAPPUZHA,0.38,303.64,3.57,39.41016821
2020/05/02,KERALA,PATHANAMTHITTA,0.01,567.78,0.03,39.5504698
2020/05/02,KERALA,ERNAKULAM,0.39,496.49,4.13,38.18483783
2020/05/02,KERALA,KANNUR,0,663.21,0.04,42.32872554
2020/05/02,KERALA,MALAPPURAM,0.15,709.57,2.45,37.2179928
2020/05/02,KERALA,KOLLAM,0.14,472.84,1.37,34.92048633
2020/05/02,KERALA,PALAKKAD,0.28,874.2,2.53,36.32722554
2020/05/02,KERALA,KASARAGOD,0.02,339.33,0.21,32.60550278
2020/05/02,KERALA,THRISSUR,0.05,585.41,0.44,35.97948784
2020/05/02,KERALA,IDUKKI,0.05,1133.53,0.4,41.91075715
2020/05/02,KERALA,KOZHIKODE,0,501.39,0,40.31428426
2020/05/02,KERALA,KOTTAYAM,0.29,479.35,3.01,40.06120698
2020/05/02,KERALA,WAYANAD,0.02,480.85,0.28,42.3943972
2020/05/01,KERALA,THIRUVANANTHAPURAM,0,414.64,0,34.83857238
2020/05/01,KERALA,ALAPPUZHA,0.4,312.51,3.69,40.56090732
2020/05/01,KERALA,PATHANAMTHITTA,0,578.06,0,40.2665937
2020/05/01,KERALA,ERNAKULAM,0.42,507.87,4.39,39.05996873
2020/05/01,KERALA,KANNUR,0.01,569.77,0.11,36.36491418
2020/05/01,KERALA,MALAPPURAM,0.14,659.33,2.29,34.58295143
2020/05/01,KERALA,KOLLAM,0.1,464.07,1.07,34.27305412
2020/05/01,KERALA,PALAKKAD,0.37,894.95,3.32,37.18929722
2020/05/01,KERALA,KASARAGOD,0.11,326.95,1.07,31.41603296
2020/05/01,KERALA,THRISSUR,0.07,607.33,0.57,37.32670158
2020/05/01,KERALA,IDUKKI,0.06,1166.65,0.47,43.13534237
2020/05/01,KERALA,KOZHIKODE,0,417.68,0,33.58363457
2020/05/01,KERALA,KOTTAYAM,0.3,491.17,3.07,41.04928312
2020/05/01,KERALA,WAYANAD,0,407.46,0,35.92439904
2020/06/28,KERALA,THIRUVANANTHAPURAM,0,437.14,0,36.72864097
2020/06/28,KERALA,ALAPPUZHA,0.4,329.43,3.76,42.75731234
2020/06/28,KERALA,PATHANAMTHITTA,0,594.92,0.02,41.44110634
2020/06/28,KERALA,ERNAKULAM,0.41,532.4,4.77,40.94658006
2020/06/28,KERALA,KANNUR,0.03,670.56,0.26,42.79798242
2020/06/28,KERALA,MALAPPURAM,0.31,791.41,4.06,41.51039605
2020/06/28,KERALA,KOLLAM,0.12,505.91,1.23,37.36271145
2020/06/28,KERALA,PALAKKAD,0.93,976.32,7.67,40.57052876
2020/06/28,KERALA,KASARAGOD,0.21,453.5,2.03,43.57554108
2020/06/28,KERALA,THRISSUR,0.31,680.24,2.48,41.80782196
2020/06/28,KERALA,IDUKKI,0.1,1143.04,0.74,42.26256273
2020/06/28,KERALA,KOZHIKODE,0,522.07,0,41.97686833
2020/06/28,KERALA,KOTTAYAM,0.35,511.59,3.46,42.75543203
2020/06/28,KERALA,WAYANAD,0.12,477.18,1.5,42.07065109
2020/06/27,KERALA,THIRUVANANTHAPURAM,0,451.29,0,37.91760968
2020/06/27,KERALA,ALAPPUZHA,0.42,340.96,3.9,44.25381942
2020/06/27,KERALA,PATHANAMTHITTA,0.01,616.09,0.06,42.91599958
2020/06/27,KERALA,ERNAKULAM,0.46,549.04,5.31,42.22616478
2020/06/27,KERALA,KANNUR,0,612.25,0,39.07630037
2020/06/27,KERALA,MALAPPURAM,0.2,748.64,3.03,39.26706594
2020/06/27,KERALA,KOLLAM,0.15,526.69,1.46,38.89756092
2020/06/27,KERALA,PALAKKAD,0.83,939.54,6.83,39.0422043
2020/06/27,KERALA,KASARAGOD,0,397.02,0,38.14886261
2020/06/27,KERALA,THRISSUR,0.41,698.79,3.2,42.94765404
2020/06/27,KERALA,IDUKKI,0.15,1184.76,1.08,43.80510726
2020/06/27,KERALA,KOZHIKODE,0,492.67,0,39.61296016
2020/06/27,KERALA,KOTTAYAM,0.37,530.27,3.67,44.3162108
2020/06/27,KERALA,WAYANAD,0.04,446.39,0.5,39.35605552
2020/06/26,KERALA,THIRUVANANTHAPURAM,0,459.9,0,38.64131692
2020/06/26,KERALA,ALAPPUZHA,0.42,341.15,3.92,44.2788663
2020/06/26,KERALA,PATHANAMTHITTA,0.01,614.49,0.05,42.80441899
2020/06/26,KERALA,ERNAKULAM,0.48,553.31,5.46,42.55463371
2020/06/26,KERALA,KANNUR,0,634.34,0,40.48626476
2020/06/26,KERALA,MALAPPURAM,0.27,771.07,3.62,40.44363089
2020/06/26,KERALA,KOLLAM,0.17,535.48,1.6,39.54676881
2020/06/26,KERALA,PALAKKAD,0.96,962.87,7.8,40.01157262
2020/06/26,KERALA,KASARAGOD,0,407.93,0.02,39.19686573
2020/06/26,KERALA,THRISSUR,0.41,707.19,3.23,43.46381919
2020/06/26,KERALA,IDUKKI,0.15,1182.93,1.12,43.73760688
2020/06/26,KERALA,KOZHIKODE,0,505.89,0,40.67635881
2020/06/26,KERALA,KOTTAYAM,0.38,530.55,3.68,44.33983195
2020/06/26,KERALA,WAYANAD,0.08,461.65,1.07,40.70221786
2020/06/25,KERALA,THIRUVANANTHAPURAM,0,467.36,0,39.26801779
2020/06/25,KERALA,ALAPPUZHA,0.42,340.39,3.9,44.17955921
2020/06/25,KERALA,PATHANAMTHITTA,0.02,624.87,0.12,43.52741945
2020/06/25,KERALA,ERNAKULAM,0.5,555.68,5.66,42.73676394
2020/06/25,KERALA,KANNUR,0,658.36,0,42.01915349
2020/06/25,KERALA,MALAPPURAM,0.37,796.45,4.6,41.7750667
2020/06/25,KERALA,KOLLAM,0.21,539.72,1.82,39.8599386
2020/06/25,KERALA,PALAKKAD,1.16,999.72,9.42,41.54292866
